지점,일시,평균 풍속(m/s),평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 최대 파고(m),평균 유의 파고(m),최고 유의 파고(m),최고 최대 파고(m),평균 파주기(sec),최고 파주기(sec)
22103,2009-04-21,9.3,1006.7,80,13,10.1,3.5,2.2,3.1,5.2,8.5,10.7
22103,2009-04-22,7.5,1014.3,71,14.1,10.7,1.6,1.1,1.3,2,6.2,8
22103,2009-04-23,6.1,1018.8,72,12.7,10.4,1.2,.7,1,1.7,4,4.6
22103,2009-04-24,8.1,1013.5,84,14.4,10.2,2,,,2.5,,
22103,2009-04-25,10,1008.4,76,12.4,10.2,2.9,1.7,2.4,3.7,6.3,8
22103,2009-04-26,9.6,1011.7,68,11.8,10.5,2,1.3,2,3.2,5.3,7.1
22103,2009-04-27,8.2,1014.2,69,12.7,11,1.7,1.1,1.3,2.2,4.6,5.8
22103,2009-04-28,5.5,1019.8,74,13.8,10.9,1.1,.7,.9,1.6,6.6,10.7
22103,2009-04-29,2.5,1023.8,74,15.1,12.1,.6,.4,.6,1.1,6.9,9.1
22103,2009-04-30,1.4,1024.6,75,16,12.8,.5,.3,.3,.7,5.7,8
22103,2009-05-01,1.6,1024.3,86,16.4,13.1,.6,.4,.6,1,4.3,6.4
22103,2009-05-02,3.1,1020.5,90,16.6,11.7,1.5,.9,1.3,2,5,6.4
22103,2009-05-03,1.7,1019.7,92,15.4,11.6,1.3,.8,1.1,1.8,7.2,9.1
22103,2009-05-04,4,1017.3,89,15.6,13.1,1.3,.8,1,1.7,8.2,9.1
22103,2009-05-05,3.9,1014.9,82,15.9,13.2,1.1,.7,.9,1.4,4.9,9.1
22103,2009-05-06,1.4,1014.5,88,16.3,14.1,.6,.4,.5,.8,7.6,10.7
22103,2009-05-07,,1009.9,72,17.2,12.4,.8,.5,.8,1.2,5.3,9.1
22103,2009-05-08,5.8,1010.3,68,16.7,11.6,1,.6,.8,1.3,3.7,4.3
22103,2009-05-09,2.7,1012.4,79,17.3,12.8,.6,.3,.5,.8,6.9,10.7
22103,2009-05-10,2,1014,88,17.7,12.8,1.1,.3,.3,1.5,9.1,9.1
22103,2009-05-11,3.8,1013,90,18,12.9,1.3,.7,1.1,1.8,6.5,9.1
22103,2009-05-12,5.4,1009.1,93,17,12.3,1.6,1,1.4,2.3,4.7,5.3
22103,2009-05-13,4.3,1011.8,78,16.9,13.1,1,.6,.9,1.5,6.2,8
22103,2009-05-14,3.3,1015,66,17.5,13.4,.7,.4,.7,1.2,4.6,7.1
22103,2009-05-15,6.8,1017.4,81,16.6,12.7,1.4,.9,1.3,2.2,4.8,5.8
22103,2009-05-16,6.6,1010,91,18.1,13,2,1.2,1.7,3,5.2,5.8
22103,2009-05-17,9.1,1008.6,86,15.9,12.6,2.3,1.4,1.9,3,5.8,6.4
22103,2009-05-18,4.9,1012.7,74,15.9,12.5,.9,.6,.9,1.4,4.9,6.4
22103,2009-05-19,4.4,1012,82,16.3,12.3,.7,.4,.5,.9,4.2,6.4
22103,2009-05-20,,1013.5,91,16.4,12.6,.5,.3,.4,.7,4.3,8
22103,2009-05-21,8.6,1005.9,90,17.2,11.7,3.5,2.2,3.2,5.2,6.7,8
22103,2009-05-22,6.8,1011.2,87,15.8,11.6,2.3,1.5,3.3,5,6.5,8
22103,2009-05-23,4.9,1010.6,84,15.9,11.8,.9,.6,.8,1.2,4.1,5.8
22103,2009-05-24,4.3,1011.9,84,15.9,12.6,.9,.5,.9,1.3,4.3,6.4
22103,2009-05-25,,1015.6,86,17.3,14,.6,.4,.4,.7,4.9,6.4
22103,2009-05-26,2,1013.9,84,17.8,13.6,.5,.3,.4,.8,4.8,9.1
22103,2009-05-27,3.9,1013.3,80,17.7,13.6,.9,.5,1.3,2.3,5.1,9.1
22103,2009-05-28,3.3,1012.8,84,17.5,14.4,1.6,1,1.5,2.3,6.6,8
22103,2009-05-29,5.1,1010.7,83,17.4,14.5,2.1,1.3,2.1,2.9,7.4,9.1
22103,2009-05-30,5,1007.3,80,17.3,14.2,1.9,1.2,2.3,3.7,6.1,8
22103,2009-05-31,5.1,1006.3,77,17,12.9,.9,.5,.7,1.4,4.8,8
22103,2009-06-01,3.8,1006.4,88,18,13.8,.8,.5,.9,1.6,3.7,4.6
22103,2009-06-02,7.1,1005.9,86,18.5,12.6,2,1.2,2.8,4.4,4.8,6.4
22103,2009-06-03,4.7,1002.5,87,17.6,13.8,3,1.8,2.7,4.3,6,7.1
22103,2009-06-04,1.9,1002.8,89,18,14.6,1.4,.8,1.2,2.1,6.8,7.1
22103,2009-06-05,2.8,1002.7,89,17.9,14.5,.8,.5,.8,1.4,4.9,7.1
22103,2009-06-06,3.3,1006.5,88,18.3,15.1,1.3,.8,1,1.7,5.5,6.4
22103,2009-06-07,5.8,1010.9,82,18.7,15.7,1.5,.9,1.4,2.1,5.6,7.1
22103,2009-06-08,5.2,1014.4,83,18.8,15.6,1.1,.7,.8,1.5,4.7,5.8
22103,2009-06-09,4.8,1010.3,89,19.6,15.1,1.1,.7,1.3,1.9,5,8
22103,2009-06-10,8,1000.7,94,18.8,14.6,2.9,1.8,2.6,3.9,6.8,8
22103,2009-06-11,5,1003.5,82,18.9,14.3,2,1.2,2.4,3.8,7.1,8
22103,2009-06-12,3.2,1002.1,90,19.5,14.4,1.9,1.2,1.6,2.5,5.5,5.8
22103,2009-06-13,4.6,1004.2,85,18.5,14.4,1.2,.7,1.1,1.9,4.8,5.8
22103,2009-06-14,3.5,1008.1,85,18.5,14.7,.9,.5,.7,1.2,5.1,7.1
22103,2009-06-15,2.5,1012.1,91,18.8,15.8,.8,.5,.5,.9,6.6,9.1
22103,2009-06-16,,1013.9,91,19.4,16.5,.6,.4,.5,.8,6,7.1
22103,2009-06-17,3,1013.9,91,19.9,16.6,.7,.4,.7,1.1,5.3,8
22103,2009-06-18,3.5,1011.4,91,20.2,16.7,.9,.6,.7,1.3,5,8
22103,2009-06-19,2.7,1009.1,92,21.7,18.7,1.3,.8,.9,1.5,7.1,8
22103,2009-06-20,4.3,1004.9,90,22.7,18.4,1.7,1,1.3,2,7.5,9.1
22103,2009-06-21,2.5,1001.6,95,22.4,18.5,1.5,.9,1.2,1.9,5.9,8
22103,2009-06-22,4.4,999.2,95,22.2,18,1.6,1,1.4,2.4,5.3,7.1
22103,2009-06-23,2.3,1002.2,86,21.6,18.3,2.1,1.3,1.8,2.8,7.5,10.7
22103,2009-06-24,3.5,1005.7,79,22,18.4,2.2,1.4,1.7,3,8.9,10.7
22103,2009-06-25,,1008.8,82,22.6,19.1,1.5,1,1.3,2.3,7.4,8
22103,2009-06-26,,1011,92,22.1,18.6,1.2,.7,.9,1.4,6.4,10.7
22103,2009-06-27,2.1,1008.1,92,22.8,18.7,1.5,.9,1.2,2.3,7,9.1
22103,2009-06-28,3.6,1005,92,23.9,20,1.8,1.1,1.4,2.3,6.9,8
22103,2009-06-29,4.8,1002.3,93,22.9,18.6,2.3,1.4,1.8,2.8,6.9,8
22103,2009-06-30,3.7,1004.2,93,21.2,17.4,2,1.2,1.5,2.7,6.9,8
22103,2009-07-01,3.2,1004.1,86,20.5,17.4,1.9,1.2,1.4,2.3,7,8
22103,2009-07-02,2.1,1004.2,89,21.6,18.2,1.6,.9,1.1,2,7.2,8
22103,2009-07-03,3.9,1004.6,87,20.7,17.2,1.2,.7,.9,1.5,7.2,8
22103,2009-07-04,1.4,1008.8,85,21.8,18.2,.9,.5,.6,1.2,6.5,8
22103,2009-07-05,1.9,1012.2,91,21.6,18.6,.9,.6,.7,1.1,7,8
22103,2009-07-06,2.9,1012.5,87,23.5,21,.9,.5,.6,1.2,6,7.1
22103,2009-07-07,8.3,1007,91,24.9,20.4,2.5,1.6,2.4,3.7,5.5,7.1
22103,2009-07-08,5.4,1006.4,93,24.5,20.3,1.8,1.2,1.5,2.4,5.7,6.4
22103,2009-07-09,9.3,1003,90,24.5,18.9,3,1.8,2.3,3.7,5.7,7.1
22103,2009-07-10,3.8,1006.7,90,21.9,18.4,1.8,1.1,1.9,3.3,6.5,8
22103,2009-07-11,3.3,1009.6,93,22.1,18.7,1.1,.7,.8,1.6,5.4,7.1
22103,2009-07-12,7.8,1008.2,91,25.5,19.3,2.4,1.5,2,3.5,5.3,7.1
22103,2009-07-13,5.2,1011.5,93,25.7,20.7,2,1.2,1.8,3.8,6.3,7.1
22103,2009-07-14,7.1,1008.5,91,26.1,20.9,2.2,1.4,1.9,3.3,5.8,9.1
22103,2009-07-15,6.5,1008.3,91,23.3,18.7,3.2,1.9,2.8,5.3,7.4,8
22103,2009-07-16,5.7,1007,92,24.5,18.5,2.6,1.6,2.2,3.2,6.5,7.1
22103,2009-07-17,4.3,1007.8,93,24.6,19.2,2,1.2,1.4,2.7,5.9,7.1
22103,2009-07-18,6.9,1007,91,25.8,19.3,2.3,1.4,1.7,2.8,5.9,6.4
22103,2009-07-19,5.2,1006.5,91,26,21.2,3,1.9,2.1,3.4,7.7,12.8
22103,2009-07-20,3.2,1005.6,94,24.5,20.4,3,1.9,2.1,3.7,8.2,9.1
22103,2009-07-21,4.1,1001.1,93,23.6,19,2.5,1.5,1.9,3.4,7.5,8
22103,2009-07-22,4.4,1001.6,88,22.2,18.9,1.7,1,1.4,2.4,7.2,8
22103,2009-07-23,4.5,1004.4,89,23.2,20.9,1.6,1,1.2,2.2,7.4,8
22103,2009-07-24,7.7,1000,90,21.8,19.6,2.6,1.6,2.2,4.1,6.6,8
22103,2009-07-25,5.4,1004.7,86,23.2,20.8,2.7,1.6,2.1,3.7,7.7,9.1
22103,2009-07-26,7.7,1005.6,84,23.7,20.9,2.4,1.5,1.7,2.9,6.5,8
22103,2009-07-27,5.2,1006.6,81,24.2,21.6,1.5,1,1.2,1.9,5.7,7.1
22103,2009-07-28,10.1,1004,85,23.9,22.2,2.4,1.4,2.2,4,5.6,6.4
22103,2009-07-29,4.7,1005.8,81,23.7,22.1,2.1,1.3,2.5,3.7,6.2,7.1
22103,2009-07-30,6.1,1009.8,79,24.7,22.1,1.4,.9,1.1,1.9,5.6,6.4
22103,2009-07-31,6,1009.5,77,24.6,22,1.6,1,1.2,2,5.6,5.8
22103,2009-08-01,5.3,1007.4,76,24.8,22.7,1.2,1,1,1.5,5.8,5.8
22103,2009-08-02,7.1,1006.6,76,24.8,22.4,1.5,1,1.1,1.9,5.5,5.8
22103,2009-08-03,8.3,1007.5,80,24.6,22.1,2,1.2,1.4,2.5,5.4,6.4
22103,2009-08-04,8.9,1007.6,79,24.8,21.7,2.1,1.3,1.7,2.8,5.7,6.4
22103,2009-08-05,10.8,1007.3,78,24.9,22,3.1,1.9,2.3,3.8,6.3,7.1
22103,2009-08-06,11.9,1007.8,85,25,22.1,3.6,2.2,2.4,4.3,6.7,7.1
22103,2009-08-07,9.4,1008.7,88,25.1,21.9,3,1.9,2.2,3.9,9.2,12.8
22103,2009-08-08,9.5,1007.8,89,25.1,22,3.2,2,2.5,4,10.1,12.8
22103,2009-08-09,10.4,1005.1,83,25.4,22.2,4.3,2.7,3.2,5.1,12.3,12.8
22103,2009-08-10,9.2,1006.2,86,25.6,22.2,4.3,2.8,3.3,5.2,11.5,12.8
22103,2009-08-11,7.2,1005.1,90,26.8,22.6,3.7,2.3,2.6,4.2,10,10.7
22103,2009-08-12,8.4,1001.1,87,27.5,23.2,3.8,2.4,2.7,4.7,8.4,9.1
22103,2009-08-13,7.1,1004.8,85,26.8,23.6,2.6,1.6,2.1,3.8,7.6,9.1
22103,2009-08-14,3.4,1008.8,85,25.7,23.5,1.2,.7,1,1.8,6.2,7.1
22103,2009-08-15,3.9,1010.4,78,26.1,23.5,1.3,.8,1,1.9,6.4,7.1
22103,2009-08-16,5.5,1013.1,82,26,23.4,1.4,.9,1.5,2.6,5.4,6.4
22103,2009-08-17,7.1,1013.8,87,26.2,23.5,1.7,1,1.4,2.3,5.2,6.4
22103,2009-08-18,4.4,1013.4,88,27.3,24.4,1,.6,.7,1.3,4.5,5.3
22103,2009-08-19,2.7,1012.5,82,28.1,24.9,.7,.4,.5,.9,4.1,5.3
22103,2009-08-20,4,1008.5,86,28.1,24.5,.8,.5,.7,1.1,4.1,5.8
22103,2009-08-21,3.3,1006.7,88,27.4,23.9,.8,.5,.7,1.3,4.2,8
22103,2009-08-22,3.3,1007.2,70,27.1,23.7,.7,.4,.5,.8,7.3,9.1
22103,2009-08-23,5.3,1009.4,65,26.6,23.5,.7,.4,.5,.8,3.9,8
22103,2009-08-24,4.8,1011.7,73,26.3,24.2,.8,.5,.9,1.3,4.2,9.1
22103,2009-08-25,4.2,1012.2,67,26.4,24.6,1.2,.7,.9,1.7,5.7,10.7
22103,2009-08-26,2.7,1010,69,26.7,24.1,.8,.5,.6,1,6.8,10.7
22103,2009-08-27,6.1,1006.1,81,27.2,23.3,1.6,1,1.3,2.2,4.5,5.3
22103,2009-08-28,4.6,1006.8,83,26.6,23.1,1.2,.8,1.1,1.9,5,5.8
22103,2009-08-29,8.2,1010.9,74,25.3,22.2,1.6,1,1.6,2.7,4.6,6.4
22103,2009-08-30,10.8,1012.8,73,24.7,21.2,2.9,1.7,1.9,3.3,6.2,7.1
22103,2009-08-31,9.6,1014.4,74,23.9,20.9,2.6,1.6,2,3.5,6.2,7.1
22103,2009-09-01,10.3,1016,73,24,21.1,2.8,1.8,2.2,3.6,6.8,8
22103,2009-09-02,9.4,1016,74,24.1,21.3,2.4,1.4,1.9,3.4,6.3,8
22103,2009-09-03,8,1014.5,79,24.3,21.8,2.1,1.3,1.6,2.4,6.1,7.1
22103,2009-09-04,7.6,1011.3,80,25,23.4,2,1.2,1.5,2.6,5.7,6.4
22103,2009-09-05,6.3,1008.7,77,24.8,23.6,1.9,1.2,1.5,2.3,5.7,6.4
22103,2009-09-06,3,1007.5,80,25.4,24.3,1.4,.8,1.1,1.8,5.7,9.1
22103,2009-09-07,3.6,1006.5,78,25.9,24.5,1,.6,1.1,1.9,7.4,10.7
22103,2009-09-08,6.5,1006.3,75,24.8,23.3,1.5,.9,1.2,2.1,5.2,10.7
22103,2009-09-09,3.8,1008.8,71,25.2,23.3,1.3,.8,1.3,2,5.3,7.1
22103,2009-09-10,2.6,1010.2,67,24.9,23.4,.7,.4,.6,.8,7.2,9.1
22103,2009-09-11,3.4,1009.8,65,24.1,22.8,.6,.4,.5,.8,7.1,9.1
22103,2009-09-12,6.9,1008.5,75,22.9,22.2,1.2,.7,1.5,2.1,4,9.1
22103,2009-09-13,3.9,1014.6,62,23.1,22,1,.6,.9,1.6,5.4,6.4
22103,2009-09-14,3.3,1013.6,68,23.9,21.7,.7,.4,.6,1,7,9.1
22103,2009-09-15,4.5,1011.8,64,23.6,21.7,1.1,.6,.8,1.3,9.2,10.7
22103,2009-09-16,3.1,1013.7,65,23.7,21.7,.9,.5,.7,1.2,8.6,9.1
22103,2009-09-17,4,1013.9,64,24.5,21.4,.9,.5,.7,1.1,7,10.7
22103,2009-09-18,4,1013,65,24.6,21.7,1.1,.7,1.4,2,8.7,12.8
22103,2009-09-19,9.2,1013.2,66,23.4,21.7,2.9,1.8,2.2,4.2,6.3,7.1
22103,2009-09-20,8,1014.1,68,22.8,20.9,2.5,1.5,2.2,3.7,5.9,7.1
22103,2009-09-21,4.9,1013.9,74,23.5,21,1.2,.7,1.1,1.7,5.2,10.7
22103,2009-09-22,5.2,1016,80,23.6,20.4,1.1,.7,.9,1.6,4.8,10.7
22103,2009-09-23,3.1,1017,87,23.7,20.7,1.2,.7,.9,1.4,4.7,5.8
22103,2009-09-24,2.9,1017.9,89,24,20.8,1,.6,.7,1.1,5.9,7.1
22103,2009-09-25,4.6,1016.1,86,24,20.4,1,.6,.7,1.4,5,7.1
22103,2009-09-26,6.5,1016,80,24.2,20.5,1.3,.8,1.1,1.9,4.7,5.8
22103,2009-09-27,8.2,1014.2,84,23.7,20.4,2.1,1.3,1.6,3.4,5.4,6.4
22103,2009-09-28,4.5,1014.1,84,23.5,20.6,1.7,1.1,1.5,2.1,5.9,7.1
22103,2009-09-29,8.6,1017.8,79,23.9,20.9,2.1,1.3,1.5,2.6,5.4,6.4
22103,2009-09-30,7.8,1018.9,81,23.4,19.9,2,1.2,1.6,2.3,5.4,6.4
22103,2009-10-01,6.8,1014.8,85,23.2,20.5,2,1.2,1.4,3.2,5.2,5.8
22103,2009-10-02,7.1,1008.8,74,22.8,20.7,1.4,.9,1.3,2.1,4.8,10.7
22103,2009-10-03,6.4,1014.3,51,21.8,20.3,1.3,.8,1.2,2.1,4.4,7.1
22103,2009-10-04,4.4,1016.9,64,22.3,20.2,.8,.5,.8,1.2,7.2,12.8
22103,2009-10-05,5.8,1017.2,51,22.1,19.7,1.4,.8,1,1.7,9.8,12.8
22103,2009-10-06,7.6,1017.3,59,22,19.7,1.6,1,1.8,2.8,8.7,12.8
22103,2009-10-07,12.3,1011.4,65,21.6,19.4,4.3,2.6,3.2,5.6,8.7,16
22103,2009-10-08,6,1011.8,54,20.3,18.9,2.4,1.5,2.4,4.2,9.9,10.7
22103,2009-10-09,3.5,1014.8,59,20.2,18.8,1.6,1,1.3,2.2,8.8,10.7
22103,2009-10-10,4.4,1018.8,59,20.3,18.7,1,.6,.8,1.2,9.1,10.7
22103,2009-10-11,4.7,1020.7,66,21.1,18.5,1,.6,.7,1.2,8.2,10.7
22103,2009-10-12,5,1017.6,68,20.7,18.5,.9,.6,.8,1.4,5.6,9.1
22103,2009-10-13,6.5,1016.2,61,20.2,18.3,1.1,.7,.8,1.4,3.5,9.1
22103,2009-10-14,7.1,1016.8,60,19.7,18.2,1.3,.8,1,1.9,4,7.1
22103,2009-10-15,5,1019.2,58,19.5,18,1,.6,.9,1.6,4.4,7.1
22103,2009-10-16,2.9,1014.4,57,20.9,18.4,.6,.4,.7,1.2,4.3,8
22103,2009-10-17,8.1,1008.1,60,19.5,17.5,1.8,1.1,1.4,2.5,4.7,6.4
22103,2009-10-18,7,1010.1,61,19,17,1.5,.9,1.2,1.8,4.1,7.1
22103,2009-10-19,8.7,1010.6,61,19.2,16.3,2.1,1.3,1.8,3.1,6.1,12.8
22103,2009-10-20,6.8,1018.4,57,16.8,16.1,1.6,1,1.5,2.4,11.2,12.8
22103,2009-10-21,3.7,1021.2,70,18.3,15.9,1.3,.8,1.4,2.1,12.5,12.8
22103,2009-10-22,2.8,1020.5,68,18.5,15.6,1.3,.8,1,2.3,11.1,12.8
22103,2009-10-23,2.8,1018.8,72,18.9,16.5,1.3,.8,1.1,1.7,10.9,12.8
22103,2009-10-24,8.5,1018.1,78,19.8,17.8,2.9,1.8,2.5,4.3,8.1,12.8
22103,2009-10-25,9.2,1017.8,70,19.5,17.9,2.9,1.8,2.1,3.5,6.7,7.1
22103,2009-10-26,6.5,1015.2,68,19.2,16.4,1.8,1.1,1.8,2.8,6.8,8
22103,2009-10-27,5.4,1018.5,78,18.7,15.2,1.1,.7,1,1.7,6,8
22103,2009-10-28,2.5,1023.1,79,18.6,16.1,.7,.4,.6,1,5.7,10.7
22103,2009-10-29,3.3,1022.3,83,20,16.7,.6,.4,.4,.8,5.8,9.1
22103,2009-10-30,3.9,1022.9,81,20,16.9,.7,.4,.6,1.1,6.4,12.8
22103,2009-10-31,4.4,1018.6,86,21.7,18.2,1.3,.8,1,1.5,8,10.7
22103,2009-11-01,8.9,1017.1,67,17.6,17.5,1.8,1.1,1.4,2.4,4.6,9.1
22103,2009-11-02,13.1,1026.3,62,11,16.9,2.9,1.7,2.1,4.1,4.9,5.3
22103,2009-11-03,7.2,1032.6,58,10.5,15.7,1.7,1,1.7,3,7.3,10.7
22103,2009-11-04,3.7,1029.9,60,15.6,15.8,.7,.4,.6,1,5.2,9.1
22103,2009-11-05,2.4,1024.1,72,19.1,15.1,.7,.5,.5,1,4.8,8
22103,2009-11-06,2.6,1019.1,82,20.3,16.6,.7,.4,.5,.8,5.6,9.1
22103,2009-11-07,2.2,1018.5,87,21,17.5,1.1,.7,.9,1.6,4.7,8
22103,2009-11-08,5.5,1015.4,84,21.2,16.9,2,1.2,1.8,3.7,5.2,6.4
22103,2009-11-09,5,1013.3,89,19.8,16.6,2.2,1.3,2,3.1,6.2,7.1
22103,2009-11-10,13.8,1008.7,81,18.4,16.4,3.8,2.3,2.8,4.8,6.5,8
22103,2009-11-11,11.8,1016.8,68,16.1,16,4.1,2.5,3.2,4.9,8.8,10.7
22103,2009-11-12,13.4,1023.2,70,15.4,15.6,4.6,2.9,3.4,6,7.6,9.1
22103,2009-11-13,10,1013.5,84,16.1,15.8,2.9,1.7,2.7,5,5.9,8
22103,2009-11-14,10.8,1015.2,64,13.7,15.4,2.4,1.4,2,3.3,4.4,5.3
22103,2009-11-15,10,1023.3,59,10,14.5,2,1.2,1.5,2.6,4.5,5.3
22103,2009-11-16,7.3,1026.8,58,8.7,13.9,1.4,.9,1.1,1.8,3.8,4.6
22103,2009-11-17,10.7,1024.8,64,7,13.6,2.1,1.3,1.6,2.6,4.4,4.9
22103,2009-11-18,6.5,1028,57,8.1,13.9,1.4,.9,1.4,2.1,4.8,7.1
22103,2009-11-19,6.3,1030.1,49,10,13.3,1.1,.7,1,1.7,5.6,9.1
22103,2009-11-20,7.8,1028.5,59,9.5,12.9,1.3,.8,1.1,1.8,3.6,4.3
22103,2009-11-21,6.3,1028,51,9.4,13.4,1.2,.8,1.3,1.9,4.9,7.1
22103,2009-11-22,4.5,1025.6,51,10.2,14.5,.8,.5,.6,1,4.9,8
22103,2009-11-23,2.4,1026.1,57,12.3,13.3,.5,.3,.4,.7,6.4,9.1
22103,2009-11-24,4.5,1020.9,67,14.1,12.9,.9,.5,.8,1.2,4.4,8
22103,2009-11-25,2.2,1019.5,65,15.3,13.5,.8,.5,.7,1.3,6.7,9.1
22103,2009-11-26,5.1,1022.3,77,15.5,12.9,.9,.5,.7,1.1,6.2,9.1
22103,2009-11-27,6.3,1022.1,72,14.9,13.3,1.1,.7,1.1,1.9,5.6,9.1
22103,2009-11-28,5.8,1023.3,67,12.4,13.3,1.3,.8,1.2,1.9,6.5,12.8
22103,2009-11-29,7.7,1022.2,74,12.1,13.4,1.8,1.1,1.2,2.1,6,12.8
22103,2009-11-30,9.1,1022.4,59,11.5,13,1.7,1,1.3,2.2,4.7,12.8
22103,2009-12-01,6.9,1024.8,58,11.9,12.8,1.2,.8,1,1.6,4.8,10.7
22103,2009-12-02,3.9,1023.5,63,12.2,13,.8,.5,.7,1.2,8.6,10.7
22103,2009-12-03,9.3,1019.7,63,11.4,14.1,1.6,1,1.4,2.3,4.3,10.7
22103,2009-12-04,3,1020.9,64,10.8,14.1,1.1,.7,1,1.6,7.3,10.7
22103,2009-12-05,12.3,1017.1,65,10.4,15,3,1.9,2.5,4,6.5,10.7
22103,2009-12-06,9.7,1024.1,58,7,14.5,1.8,1.1,1.7,2.7,4.1,4.9
22103,2009-12-07,4.2,1027.7,43,8.3,14.3,1,.6,1.3,2,4.2,5.8
22103,2009-12-08,5,1025.2,63,12.6,13.6,.9,.5,.6,1.1,5.1,9.1
22103,2009-12-09,8.5,1020.7,72,14.1,13.6,1.6,1,1.7,2.9,5.3,9.1
22103,2009-12-10,8.6,1015.5,85,15.7,13.9,2.5,1.5,1.9,3.3,5.8,6.4
22103,2009-12-11,7.4,1016.9,79,14,13.7,1.3,.8,1,1.7,3.7,5.3
22103,2009-12-12,8,1020.2,65,12.4,13.1,1.3,.8,1.1,1.7,3.5,4.3
22103,2009-12-13,5.9,1019.5,55,11.8,12.8,1.1,.7,1,1.5,4.2,7.1
22103,2009-12-14,8.1,1024.7,41,9.6,12.4,1.4,.9,1,1.9,3.9,4.3
22103,2009-12-15,8.2,1025.3,42,6.9,13.1,1.7,1,1.4,2.4,4.1,4.9
22103,2009-12-16,11.1,1025.7,59,3.7,12.7,2.1,1.3,1.8,2.9,4.4,5.3
22103,2009-12-17,8.9,1023.6,65,4.6,12.3,1.6,1,2.1,3.4,3.8,5.8
22103,2009-12-18,11.9,1025,68,3.4,12.7,2.4,1.5,1.8,2.9,4.5,4.9
22103,2009-12-19,11.8,1025.5,66,4.7,12.8,2.6,1.6,1.9,3.4,4.8,5.8
22103,2009-12-20,11.3,1021.6,65,6.1,12.1,2.5,1.5,1.9,3,4.6,6.4
22103,2009-12-21,9.2,1025.8,63,5.9,11.5,2,1.2,1.9,3.3,4.6,8
22103,2009-12-22,4.4,1023.4,56,11.1,11.8,1.1,.6,.9,1.7,5.4,9.1
22103,2009-12-23,6.3,1020.6,62,12.8,11.8,1.8,1.1,1.7,2.4,5.6,7.1
22103,2009-12-24,1.4,1019.4,72,11.9,11.6,.8,.5,.6,1,5.4,5.8
22103,2009-12-25,6.8,1016.3,62,11,12.3,1.2,.7,1.5,2.3,4.6,5.8
22103,2009-12-26,9.3,1020.4,63,4.8,12.1,2.1,1.3,1.8,3.1,4.2,5.3
22103,2009-12-27,6.3,1019.1,59,5.1,10.9,1.4,.8,1.7,2.9,4.6,9.1
22103,2009-12-28,7.5,1020.8,58,4.6,11.2,1.5,.9,1.2,2.1,5.3,9.1
22103,2009-12-29,3.9,1018.3,65,7.6,11.3,.9,.5,.7,1.1,7.8,9.1
22103,2009-12-30,11.1,1016.2,64,5.6,13.3,2.3,1.5,2.3,3.5,4.9,5.8
22103,2009-12-31,11.7,1021.1,69,.1,13.1,2.7,1.7,2.3,3.9,4.8,5.8
22103,2010-01-01,5.3,1021.7,66,2.4,13.6,1.1,.7,1,1.7,6.6,10.7
22103,2010-01-02,6.3,1016.4,69,8.9,15.2,1.6,1,1.8,3,7.2,10.7
22103,2010-01-03,6.4,1019.9,49,4.1,14.3,1.5,.9,1.6,2.4,4.6,9.1
22103,2010-01-04,9.9,1011.6,65,7.8,14.6,2.6,1.6,3.2,5.8,7.1,10.7
22103,2010-01-05,11.4,1017.2,68,1.5,14.5,2.5,1.6,2.1,3.4,4.9,8
22103,2010-01-06,10.6,1022.1,69,1.1,14.1,2.1,1.3,1.6,2.7,4.3,4.9
22103,2010-01-07,10.2,1024.8,70,1.3,13,1.9,1.2,1.3,2.6,4.1,4.6
22103,2010-01-08,8.2,1023.1,66,2,11.2,1.7,1.1,1.3,2.4,4.3,10.7
22103,2010-01-09,6.6,1024.6,67,4.4,11.4,1.1,.7,.9,1.6,4.3,10.7
22103,2010-01-10,5.2,1025.3,64,5.1,12.1,.8,.5,.9,1.4,3.5,7.1
22103,2010-01-11,9.7,1021.5,67,3.9,10.1,1.5,1,1.3,2.1,4,4.9
22103,2010-01-12,10.5,1019.2,63,1.2,10.3,2.1,1.3,1.9,2.9,4.3,5.3
22103,2010-01-13,11.4,1023.6,68,-.5,11.2,2.9,1.8,2.1,3.8,5,7.1
22103,2010-01-14,6.1,1028.1,65,1.8,11.3,1.5,.9,1.4,2.1,5.5,8
22103,2010-01-15,4.6,1028.7,66,5.3,11.8,1.2,.7,1.1,1.9,5,5.8
22103,2010-01-16,6.2,1031.5,52,3.2,12.6,1.2,.7,1.1,1.7,3.7,4.9
22103,2010-01-17,4.1,1031.6,46,4.9,13.3,.9,.6,.7,1.3,4.5,9.1
22103,2010-01-18,2.8,1030.3,48,8.3,12.6,.6,.4,.4,.7,7.6,10.7
22103,2010-01-19,4.9,1028.2,65,12.5,11.7,1.2,.7,1.5,2.9,7.2,9.1
22103,2010-01-20,7,1023.9,90,14.7,13.2,2.9,1.8,2.4,4.7,6,7.1
22103,2010-01-21,12.1,1019.4,74,6.2,14.6,2.8,1.7,2,3.1,5.7,8
22103,2010-01-22,11.2,1024.2,67,2.5,14.3,2.3,1.4,1.7,2.9,4.4,4.9
22103,2010-01-23,10.1,1026.1,67,2.8,13.9,2.1,1.3,1.7,2.9,4.1,4.9
